tweetid,sentiment,followers_count,favourites_count,verified,statuses_count,timestamp_ms,text,party,borough,av_sent_party,av_sent_borough,max_sent_borough,min_sent_borough
36256,-0.2846,277,6954,0,4915,1525252856977,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
36358,-0.2846,56,1824,0,1362,1525252943913,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
36643,-0.2846,262,30211,0,19902,1525253216918,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35807,-0.2846,92,2460,0,4561,1525252460248,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
37057,-0.2846,351,18873,0,51603,1525253592707,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
37118,-0.2846,4496,10555,0,62619,1525253639772,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
37573,-0.2846,698,46817,0,42549,1525254026901,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
37180,-0.2846,293,9179,0,19943,1525253689258,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
37101,-0.2846,325,20099,0,37624,1525253624692,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
37215,-0.2846,7466,34227,0,115052,1525253714981,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
37684,-0.2846,149,7938,0,9096,1525254101664,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38822,-0.2846,784,7894,0,36595,1525254978084,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38232,-0.2846,3,256,0,67,1525254517509,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38595,-0.2846,3194,72774,0,131199,1525254804380,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35233,-0.2846,684,3215,0,58492,1525251966358,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35046,-0.2846,79,4700,0,21844,1525251813197,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
34993,-0.2846,287,2928,0,46384,1525251779169,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35777,-0.2846,216,23894,0,7577,1525252430660,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
34096,-0.2846,225,42596,0,19170,1525251000389,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
33930,-0.2846,247,9014,0,12318,1525250853723,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
34480,-0.2846,250,13249,0,556,1525251326416,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
34310,-0.2846,2132,112541,0,54028,1525251179442,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
34217,-0.2846,102,7557,0,6286,1525251102562,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
34958,-0.2846,67,9986,0,2134,1525251751455,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35083,-0.2846,70,5169,0,2925,1525251840682,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35491,-0.2846,1324,13279,0,30937,1525252174983,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35260,-0.2846,486,8973,0,20369,1525251984831,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
34703,-0.2846,8065,99643,0,178741,1525251524146,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35721,-0.2846,236,7885,0,14076,1525252370493,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
36153,0.2318,1224,2602,0,6366,1525252765489,@TimSuttonC @EL4JC @alexnunns @ladyjenkin Corbyn can win an election by offering a #FinalSay  He can only offer a #FinalSayForAll at a GE  Who could replace him?  I'm not against the idea but I will not support any Blairite or Labour Friend of Israel cand,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35874,-0.2846,205,8460,0,16030,1525252513370,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35220,-0.2846,1817,37195,0,99571,1525251957019,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35266,-0.2714,2126,34,0,5894,1525251988107,@PeterStefanovi2 @darissutton It's always been sabotage  they want to hand over our NHS to their chum Branson! This must be stopped.  #Votelabour,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35362,-0.2846,45,10617,0,894,1525252063902,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35408,-0.2846,170,9037,0,13596,1525252099017,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35409,-0.2846,1248,4285,0,7860,1525252099093,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
41151,-0.2846,438,23829,0,70057,1525257023834,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
41348,-0.2846,12,2664,0,2239,1525257203046,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
40686,-0.2846,1700,24120,0,9672,1525256603753,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
42334,-0.2846,1833,41258,0,41042,1525258099401,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
41870,-0.2846,724,11262,0,11427,1525257695562,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
42441,-0.2846,118,6205,0,2343,1525258207569,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
39701,-0.2846,1357,30260,0,32469,1525255769965,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
39879,-0.2846,206,9917,0,7948,1525255926012,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38791,-0.2846,3652,49978,0,40124,1525254955778,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38225,-0.2846,181,25902,0,21246,1525254513664,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38986,-0.2846,2082,129687,0,73643,1525255131214,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
39127,-0.2846,495,455,0,12936,1525255249806,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
39289,-0.2846,111,2800,0,3633,1525255395018,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
39320,-0.2846,357,16126,0,21015,1525255420703,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
39004,-0.2846,454,13493,0,9636,1525255144743,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38674,-0.2846,14617,398317,0,859263,1525254864882,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38527,-0.2846,83,3276,0,18397,1525254760000,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
39252,-0.2846,993,5502,0,32109,1525255364377,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
38653,-0.2846,3286,5110,0,59246,1525254854317,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
43086,-0.2846,32,744,0,2641,1525258793465,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
42414,-0.2846,1823,86611,0,31235,1525258175319,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
42724,-0.2846,1312,10166,0,32624,1525258480221,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
42518,-0.2846,10170,39228,0,65312,1525258286812,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
42406,-0.2846,29,1604,0,1374,1525258168906,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
42897,-0.2846,132,3503,0,14820,1525258627419,Why is @BBCNews not reporting that Theresa May has blocked visas for hospital doctors from India? There is nothing on the website. Disgraceful and partisan. The BBC no longer reports news but manages it for its political masters. #SuttonLabour #VoteLabour  #SuttonBinShame,Labour,Sutton,-0.238139263803679,-0.237240763052207,0.7096,-0.885
35006,-0.0258,1224,2602,0,6365,1525251790577,@TimSuttonC @EL4JC @alexnunns @ladyjenkin Corbyn is not going anywhere. Not unless there's anymore anti austerity anti tax avoidance candidates?  If we have another election Corbyn  could easily win by offering a #FinalSay or LibDem could offer a coalitio,Liberal Democrats,Sutton,-0.124216666666667,-0.237240763052207,0.7096,-0.885
48927,0.5859,751,11420,0,20213,1525263050092,@TimSuttonC @DonaldsStump @EL4JC @alexnunns @ladyjenkin because if there’s one person who knows how to win an election  it’s a centrist  libdem remainer,Liberal Democrats,Sutton,-0.124216666666667,-0.237240763052207,0.7096,-0.885
49731,-0.6808,1668,480,0,3203,1525263720538,#VoteLibDem tomorrow and we’ll continue to work closely with the police to keep crime low across #Sutton https://t.co/TLI3elX1LH,Liberal Democrats,Sutton,-0.124216666666667,-0.237240763052207,0.7096,-0.885
3785,0.4939,4438,818,0,6675,1525185960381,Sutton Lib Dems are confident of retaining the borough in #LocalElections2018 reports @StephFairbairn  https://t.co/kg0aihlC0C https://t.co/2R2r2JqnEF,Liberal Democrats,Sutton,-0.124216666666667,-0.237240763052207,0.7096,-0.885
14703,-0.6597,647,2216,0,7489,1525200680367,This week’s top posts: Sutton LibDems horrified by unreal McCoy’s car crash hustings #Sutton @beddingtonra @HuffPostUKPol @DaveHill  https://t.co/ZXhAyP4v8J,Liberal Democrats,Sutton,-0.124216666666667,-0.237240763052207,0.7096,-0.885
20282,-0.4588,21,622,0,915,1525206491548,@thomasbrake @LibDems @UKLabour It is a local election Tom or are you just trying to deflect from the awful way Sutton has been run by the Lib Dem controlled Council?,Liberal Democrats,Sutton,-0.124216666666667,-0.237240763052207,0.7096,-0.885
19594,0,132,348,0,149,1525205801951,RT @DrAnwaraAli1: LE2018 GOTV in Tower Hamlets @THConservatives @BGBConservative @ToryCanvass @LdnConservative https://t.co/1pu8SWFLhJ,Conservative,Tower Hamlets,0.1362,0.341344444444444,0.6597,-0.8738
20523,0,261,8561,0,12315,1525206758371,RT @DrAnwaraAli1: LE2018 GOTV in Tower Hamlets @THConservatives @BGBConservative @ToryCanvass @LdnConservative https://t.co/1pu8SWFLhJ,Conservative,Tower Hamlets,0.1362,0.341344444444444,0.6597,-0.8738
18408,0.4767,745,20055,0,12568,1525204572432,Good luck all @BuryTories candidates across all 17 wards-locals who have th best interests of residents at heart  Bury's voters-end years of woeful Lab. mismanagement failure &amp; waste  #VoteConservative on #May3rd send a message to Jeremy Corbyn-Labour are failing all constituents,Conservative,Tower Hamlets,0.1362,0.341344444444444,0.6597,-0.8738
17978,0.4767,108,438,0,187,1525204117308,Good luck all @BuryTories candidates across all 17 wards-locals who have th best interests of residents at heart  Bury's voters-end years of woeful Lab. mismanagement failure &amp; waste  #VoteConservative on #May3rd send a message to Jeremy Corbyn-Labour are failing all constituents,Conservative,Tower Hamlets,0.1362,0.341344444444444,0.6597,-0.8738
16240,0,2046,7703,0,6921,1525202295660,RT @DrAnwaraAli1: LE2018 GOTV in Tower Hamlets @THConservatives @BGBConservative @ToryCanvass @LdnConservative https://t.co/1pu8SWFLhJ,Conservative,Tower Hamlets,0.1362,0.341344444444444,0.6597,-0.8738
14849,0,662,33909,0,1458,1525200823785,RT @DrAnwaraAli1: LE2018 GOTV in Tower Hamlets @THConservatives @BGBConservative @ToryCanvass @LdnConservative https://t.co/1pu8SWFLhJ,Conservative,Tower Hamlets,0.1362,0.341344444444444,0.6597,-0.8738
14800,0,984,2170,0,1160,1525200763402,LE2018 GOTV in Tower Hamlets @THConservatives @BGBConservative @ToryCanvass @LdnConservative https://t.co/1pu8SWFLhJ,Conservative,Tower Hamlets,0.1362,0.341344444444444,0.6597,-0.8738
3170,0.5754,7274,7559,0,23401,1525184844733,++ BREAKING ++ NEWS ++  Labour has WON Tower Hamlets #LocalElections2018 with a majority of 150% on postal votes alone!  https://t.co/Y0OFuMxB0b https://t.co/dHlQJxF3KL,Labour,Tower Hamlets,0.2131,0.341344444444444,0.6597,-0.8738
3632,0.5754,15374,3384,0,55159,1525185664086,++ BREAKING ++ NEWS ++  Labour has WON Tower Hamlets #LocalElections2018 with a majority of 150% on postal votes alone!  https://t.co/Y0OFuMxB0b https://t.co/dHlQJxF3KL,Labour,Tower Hamlets,0.2131,0.341344444444444,0.6597,-0.8738
2976,0.5754,14869,36805,0,144072,1525184521609,++ BREAKING ++ NEWS ++  Labour has WON Tower Hamlets #LocalElections2018 with a majority of 150% on postal votes alone!  https://t.co/Y0OFuMxB0b https://t.co/dHlQJxF3KL,Labour,Tower Hamlets,0.2131,0.341344444444444,0.6597,-0.8738
20678,-0.8738,558,17777,0,48626,1525206920796,More anti-Semitic @UKLabour Fraud! Tower Hamlets is rife with it too.. what’s your thoughts on Labour Fraud Votes in LONDON @SadiqKhan @MayorofLondon ??? #KhanMustGo #KhanToQuit https://t.co/1VuQtQWO4Z,Labour,Tower Hamlets,0.2131,0.341344444444444,0.6597,-0.8738
27840,0.6597,34,266,0,373,1525215058631,#The3MillionVote Tower Hamlets @LibDems candidate Jonathan Fryer (@jonathanfryer) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/a023SOIio4,Liberal Democrats,Tower Hamlets,0.619771428571429,0.341344444444444,0.6597,-0.8738
29704,0.3802,1526,9604,0,9998,1525247618791,@HulbertMathew Fundamentally - he's right. Been on the doorstep in Portsmouth  Tower Hamlets and Haringey during this election and the results have been fantastic. We'll see on Friday buy I'm expecting lots new Lib Dem councillors and maybe the odd extra ,Liberal Democrats,Tower Hamlets,0.619771428571429,0.341344444444444,0.6597,-0.8738
3199,0.6597,70,91,0,3666,1525184910409,#The3MillionVote Tower Hamlets @LibDems candidate Jonathan Fryer (@jonathanfryer) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/a023SOIio4,Liberal Democrats,Tower Hamlets,0.619771428571429,0.341344444444444,0.6597,-0.8738
12958,0.6597,2042,41327,0,50709,1525198967855,#The3MillionVote Tower Hamlets @LibDems candidate Jonathan Fryer (@jonathanfryer) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/a023SOIio4,Liberal Democrats,Tower Hamlets,0.619771428571429,0.341344444444444,0.6597,-0.8738
10845,0.6597,2941,55628,0,34029,1525196601144,#The3MillionVote Tower Hamlets @LibDems candidate Jonathan Fryer (@jonathanfryer) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/a023SOIio4,Liberal Democrats,Tower Hamlets,0.619771428571429,0.341344444444444,0.6597,-0.8738
10669,0.6597,4525,232,0,8795,1525196365342,#The3MillionVote Tower Hamlets @LibDems candidate Jonathan Fryer (@jonathanfryer) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/a023SOIio4,Liberal Democrats,Tower Hamlets,0.619771428571429,0.341344444444444,0.6597,-0.8738
40257,0.6597,553,8665,0,7693,1525256215161,#The3MillionVote Tower Hamlets @LibDems candidate Jonathan Fryer (@jonathanfryer) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/a023SOIio4,Liberal Democrats,Tower Hamlets,0.619771428571429,0.341344444444444,0.6597,-0.8738
7486,0,58,201,0,39,1525191249576,Vote Conservative on 3rd May 2018 in #WoodStreet #Walthamstow #ToryCanvass #TeamTory #VoteConservative #WalthamForestConservatives @E17_Tories https://t.co/JdTVbzmhDP,Conservative,Waltham Forest,0,0,0,0
